Enumeration ID,Enum ordinal,Enum value,Enum value desc
167,1,natural abundance,enumeration_text
167,2,[U-100% 15N],enumeration_text
167,3,[U-99% 15N],"Uniformly labeled with 15N at a level of 99 percent"
167,4,[U-98% 15N],enumeration_text
167,5,[U-95% 15N],enumeration_text
167,6,[U-90% 15N],enumeration_text
167,7,[U-15N],"Uniformly labeled with 15N at an unknown percentage"
167,8,[U-100% 13C],enumeration_text
167,9,[U-95% 13C],enumeration_text
167,10,[U-10% 13C],"Uniformly labeled with 13C at a level of 10 percent"
167,11,[U-13C],"Uniformly labeled with 13C at an unknown percentage"
167,12,[U-100% 13C; U-100% 15N],enumeration_text
167,13,[U-99% 13C; U-99% 15N],"Uniformly labeled with 13C at 99 percent and 15N at 99 percent"
167,14,[U-98% 13C; U-98% 15N],enumeration_text
167,15,[U-95% 13C; U-95% 15N],enumeration_text
167,16,[U-95% 13C; U-90% 15N],enumeration_text
167,17,[U-10% 13C; U-100% 15N],enumeration_text
167,18,[U-10% 13C; U-99% 15N],enumeration_text
167,19,[U-13C; U-15N],"Uniformly labeled with 13C and 15N at unknown percentages"
167,20,[U-100% 13C; U-100% 15N; U-80% 2H],enumeration_text
167,21,[U-13C; U-15N; U-2H],"Uniformly labeled with 13C$ 15N$ and 2H at unknown percentages"
167,22,[U-100% 2H],enumeration_text
167,23,[U-99% 2H],enumeration_text
167,24,[U-2H],enumeration_text
167,25,[U-13C; U-15N]-Ade,"All adenine nucleotides labeled fully with both 13C and 15N"
167,26,[U-13C; U-15N]-Cyt,"All cytosine nucleotides labeled fully with both 13C and 15N"
167,27,[U-13C; U-15N]-Gua,"All guanine nucleotides labeled fully with both 13C and 15N"
167,28,[U-13C; U-15N]-Ura,"All uracil nucleotides labeled fully with both 13C and 15N"
167,29,[U-15N]-Leu,"Uniformly labeled 15N Leu residues"
167,30,[95% 13CA]-Trp,"All Trp residues labeled 95 percent with 13C in the CA position"
166,1,D2O,enumeration_text
166,2,DSS,enumeration_text
166,3,DTT,enumeration_text
166,4,H2O,enumeration_text
166,5,PMSF,enumeration_text
166,6,potassium chloride,enumeration_text
166,7,potassium phosphate,enumeration_text
166,8,sodium azide,enumeration_text
166,9,sodium chloride,enumeration_text
166,10,sodium phosphate,enumeration_text
166,11,TRIS,enumeration_text
166,12,TSP,enumeration_text
166,13,acetic acid,enumeration_text
166,14,AEBSF protease inhibitor,enumeration_text
166,15,ammonium acetate,enumeration_text
166,16,ammonium citrate,enumeration_text
166,17,ammonium sulfate,enumeration_text
166,18,APMSF,enumeration_text
166,19,ascorbate,enumeration_text
166,20,beta-mercaptoethanol,enumeration_text
166,21,cacodylate,enumeration_text
166,22,CHAPS,enumeration_text
166,23,chloroform,enumeration_text
166,24,DHPC,enumeration_text
166,25,DMPC,enumeration_text
166,26,DMPG,enumeration_text
166,27,DMSO,enumeration_text
166,28,DPC,enumeration_text
166,29,EDTA,enumeration_text
166,30,ethanol,enumeration_text
166,31,formate,enumeration_text
166,32,glycerol,enumeration_text
166,33,glycine,enumeration_text
166,34,HEPES,enumeration_text
166,35,imidazole,enumeration_text
166,36,MES,enumeration_text
166,37,methanol,enumeration_text
166,38,pefabloc,enumeration_text
166,39,Pf1 phage,enumeration_text
166,40,PIPES,enumeration_text
166,41,potassium cyanide,enumeration_text
166,42,SDS,enumeration_text
166,43,sodium acetate,enumeration_text
166,44,sodium dithionite,enumeration_text
166,45,sodium sulfate,enumeration_text
166,46,succinic acid,enumeration_text
166,47,t-butanol,enumeration_text
166,48,TCEP,enumeration_text
166,49,TES,enumeration_text
166,50,TFA,enumeration_text
166,51,TFE,enumeration_text
166,52,urea,enumeration_text
169,1,pH,enumeration_text
169,2,pH*,enumeration_text
169,3,pD,enumeration_text
169,4,temperature,enumeration_text
169,5,pressure,enumeration_text
169,6,ionic strength,enumeration_text
169,7,viscosity,enumeration_text
169,8,dielectric constant,enumeration_text
169,9,temperature controller setting,enumeration_text
170,1,Pa,Pascal 1 Pa = 1 N m^-2
170,2,bar,bar 1 bar = 10^5 Pa
170,3,atm,enumeration_text
170,4,mmHg,enumeration_text
170,5,Torr,enumeration_text
170,6,mbar,millibar
170,7,K,Kelvin
170,8,C,enumeration_text
170,9,pH,enumeration_text
170,10,M,enumeration_text
170,11,mM,enumeration_text
170,12,P,enumeration_text
170,13,cP,enumeration_text
170,14,m^2/s,enumeration_text
170,15,Pa.s,enumeration_text
170,16,Not defined,enumeration_text
171,1,AMBER,enumeration_text
171,2,AngleSearch,enumeration_text
171,3,ANSIG,enumeration_text
171,4,AQUA,enumeration_text
171,5,ARIA,enumeration_text
171,6,AURELIA,enumeration_text
171,7,Auremol,enumeration_text
171,8,AutoAssign,enumeration_text
171,9,AutoStructure,enumeration_text
171,10,AVS,enumeration_text
171,11,AZARA,enumeration_text
171,12,BIRDER,enumeration_text
171,13,CAPP,enumeration_text
171,14,CING,enumeration_text
171,15,CNS,enumeration_text
171,16,CNSSOLVE,enumeration_text
171,17,CORMA,enumeration_text
171,18,CSI,enumeration_text
171,19,CURVES,enumeration_text
171,20,CYANA,enumeration_text
171,21,DELTA,enumeration_text
171,22,DGII,enumeration_text
171,23,DIAMOD,enumeration_text
171,24,DIANA,enumeration_text
171,25,DISCOVER,enumeration_text
171,26,DSPACE,enumeration_text
171,27,DYANA,enumeration_text
171,28,EMBOSS,enumeration_text
171,29,FANTOM,enumeration_text
171,30,Felix,enumeration_text
171,31,GARANT,enumeration_text
171,32,GIFA,enumeration_text
171,33,GROMOS,enumeration_text
171,34,HYPER,enumeration_text
171,35,InsightII,enumeration_text
171,36,MARDIGRAS,enumeration_text
171,37,ModelFree,enumeration_text
171,38,Molmol,enumeration_text
171,39,MORASS,enumeration_text
171,40,NDEE,enumeration_text
171,41,NMRCOMPASS,enumeration_text
171,42,NMRDraw,enumeration_text
171,43,NMRPipe,enumeration_text
171,44,NMR-STAR,enumeration_text
171,45,NMRView,enumeration_text
171,46,NOAH,enumeration_text
171,47,NOEID,enumeration_text
171,48,NUCFIT,enumeration_text
171,49,NUTS,enumeration_text
171,50,OPAL,enumeration_text
171,51,PDB,enumeration_text
171,52,PECAN,enumeration_text
171,53,PINE,enumeration_text
171,54,PIPP,enumeration_text
171,55,PISTACHIO,enumeration_text
171,56,Procheck,enumeration_text
171,57,ProcheckNMR,enumeration_text
171,58,P-ROI,enumeration_text
171,59,PRONTO,enumeration_text
171,60,PROSA,enumeration_text
171,61,PSVS,enumeration_text
171,62,QUEEN,enumeration_text
171,63,Relax,enumeration_text
171,64,RESCUE,enumeration_text
171,65,SANE,enumeration_text
171,66,SPARKY,enumeration_text
171,67,SPSCAN,enumeration_text
171,68,SYBYL,enumeration_text
171,69,TALOS,enumeration_text
171,70,TINKER,enumeration_text
171,71,TOPSPIN,enumeration_text
171,72,TRIPOS,enumeration_text
171,73,UXNMR,enumeration_text
171,74,VNMR,enumeration_text
171,75,VNMRJ,enumeration_text
171,76,WhatIF,enumeration_text
171,77,Wattos,enumeration_text
171,78,XEASY,enumeration_text
171,79,X-PLOR,enumeration_text
171,80,X-PLOR NIH,enumeration_text
171,81,xwinnmr,enumeration_text
172,1,AMBER,enumeration_text
172,2,AngleSearch,enumeration_text
172,3,ANSIG,enumeration_text
172,4,Analysis,enumeration_text
172,5,AQUA,enumeration_text
172,6,ARIA,enumeration_text
172,7,AURELIA,enumeration_text
172,8,AUREMOL,enumeration_text
172,9,AutoAssign,enumeration_text
172,10,AutoStruct,enumeration_text
172,11,AVS,enumeration_text
172,12,AZARA,enumeration_text
172,13,BIRDER,enumeration_text
172,14,CARA,enumeration_text
172,15,CAPP,enumeration_text
172,16,CING,enumeration_text
172,17,CcpNMR,enumeration_text
172,18,CNS,enumeration_text
172,19,CNSSOLVE,enumeration_text
172,20,CORMA,enumeration_text
172,21,CSI,enumeration_text
172,22,CURVES,enumeration_text
172,23,CYANA,enumeration_text
172,24,DGII,enumeration_text
172,25,DIAMOD,enumeration_text
172,26,DISCOVER,enumeration_text
172,27,DYANA,enumeration_text
172,28,DYNAMO,enumeration_text
172,29,EMBOSS,enumeration_text
172,30,FANTOM,enumeration_text
172,31,Felix,enumeration_text
172,32,GARANT,enumeration_text
172,33,Gaussian,enumeration_text
172,34,GIFA,enumeration_text
172,35,HYPER,enumeration_text
172,36,InsightII,enumeration_text
172,37,MARDIGRAS,enumeration_text
172,38,ModelFree,enumeration_text
172,39,Molmol,enumeration_text
172,40,MORASS,enumeration_text
172,41,NDEE,enumeration_text
172,42,NMRDraw,enumeration_text
172,43,NMRPipe,enumeration_text
172,44,NMRView,enumeration_text
172,45,NOAH,enumeration_text
172,46,NOEID,enumeration_text
172,47,NUCFIT,enumeration_text
172,48,NUTS,enumeration_text
172,49,OPAL,enumeration_text
172,50,PECAN,enumeration_text
172,51,PINE,enumeration_text
172,52,PIPP,enumeration_text
172,53,PISTACHIO,enumeration_text
172,54,Procheck,enumeration_text
172,55,ProcheckNMR,enumeration_text
172,56,P-ROI,enumeration_text
172,57,PRONTO,enumeration_text
172,58,PROSA,enumeration_text
172,59,PSVS,enumeration_text
172,60,QUEEN,enumeration_text
172,61,Relax,enumeration_text
172,62,RESCUE,enumeration_text
172,63,SANE,enumeration_text
172,64,SPARKY,enumeration_text
172,65,SPSCAN,enumeration_text
172,66,SYBYL,enumeration_text
172,67,TALOS,enumeration_text
172,68,TOPSPIN,enumeration_text
172,69,UXNMR,enumeration_text
172,70,VNMR,enumeration_text
172,71,WhatIF,enumeration_text
172,72,Wattos,enumeration_text
172,73,XEASY,enumeration_text
172,74,X-PLOR,enumeration_text
172,75,X-PLOR NIH,enumeration_text
172,76,xwinnmr,enumeration_text
231,1,identity,enumeration_text
231,2,sequential,enumeration_text
231,3,basepair,enumeration_text
231,4,covalent,enumeration_text
231,5,hbond,enumeration_text
231,6,saltbridge,enumeration_text
231,7,dative,enumeration_text
70,1,not applicable,enumeration_text
70,2,Accelerated Technologies Center for Gene to 3D Structure,enumeration_text
70,3,Architecture and Function of Biological Macromolecules Structure Genomics,ASG
70,4,Bacterial targets at IGS-CNRS France,enumeration_text
70,5,Berkeley Structural Genomics Center,BSGC
70,6,Center for Eukaryotic Structural Genomics,CESG
70,7,Center for High-Throughput Structural Biology,enumeration_text
70,8,Center for Structures of Membrane Proteins,enumeration_text
70,9,Integrated Center for Structure and Function Innovation,enumeration_text
70,10,Israel Structural Proteomics Center,enumeration_text
70,11,Joint Center for Structural Genomics,JCSG
70,12,Marseilles Structural Genomics Program @ AFMB,enumeration_text
70,13,Midwest Center for Structural Genomics,MCSG
70,14,Montreal-Kingston Bacterial Structural Genomics Initiative,enumeration_text
70,15,Mycobacterium Tuberculosis Structural Proteomics Project,enumeration_text
70,16,New York Consortium on Membrane Protein Structure,enumeration_text
70,17,New York Structural Genomics Research Consortium,NYSGRC
70,18,New York Structural GenomiX Research Consortium,enumeration_text
70,19,Northeast Structural Genomics Consortium,NESGC
70,20,Ontario Centre for Structural Proteomics,enumeration_text
70,21,Oxford Protein Production Facility,enumeration_text
70,22,Paris-Sud Yeast Structural Genomics,enumeration_text
70,23,Protein Structure Factory,PSF
70,24,RIKEN Structural Genomics/Proteomics Initiative,enumeration_text
70,25,Scottish Structural Proteomics Facility,enumeration_text
70,26,Southeast Collaboratory for Structural Genomics,SECSG
70,27,Structural Genomics Consortium,enumeration_text
70,28,Structural Genomics of Pathogenic Protozoa Consortium,SGPPC
70,29,Structural Proteomics in Europe,enumeration_text
70,30,Structure 2 Function Project,enumeration_text
70,31,TB Structural Genomics Consortium,TBSGC
70,32,Yeast Structural Genomics,YSG
70,33,North West Structural Genomics Centre,NWSGC
71,1,BIGS,enumeration_text
71,2,BSGC,enumeration_text
71,3,CESG,enumeration_text
71,4,ISPC,enumeration_text
71,5,JCSG,enumeration_text
71,6,MSGP,enumeration_text
71,7,MCSG,enumeration_text
71,8,BSGI,enumeration_text
71,9,XMTB,enumeration_text
71,10,NYSGRC,enumeration_text
71,11,NESG,enumeration_text
71,12,OPPF,enumeration_text
71,13,YSG,enumeration_text
71,14,PSF,enumeration_text
71,15,RSGI,enumeration_text
71,16,SECSG,enumeration_text
71,17,SGC,enumeration_text
71,18,SGPP,enumeration_text
71,19,SPINE,enumeration_text
71,20,S2F,enumeration_text
71,21,TBSGC,enumeration_text
69,1,not applicable,enumeration_text
69,2,PSI$ Protein Structure Initiative,enumeration_text
69,3,NPPSFA$ National Project on Protein Structural and Functional Analyses,enumeration_text
247,1,?,enumeration_text
248,1,isotropic,enumeration_text
248,2,anisotropic,enumeration_text
248,3,solid,enumeration_text
227,1,?,enumeration_text
230,1,height,enumeration_text
230,2,volume,enumeration_text
230,3,number of contours,enumeration_text
99,1,yes,enumeration_text
99,2,no,enumeration_text
100,1,yes,enumeration_text
100,2,no,enumeration_text
45,1,Structure analysis,enumeration_text
45,2,Mutant comparison,enumeration_text
45,3,Interactions with different ligands,enumeration_text
108,1,yes,enumeration_text
108,2,no,enumeration_text
221,1,TROSY offset,enumeration_text
221,2,2H isotope effect,enumeration_text
221,3,13C isotope effect,enumeration_text
221,4,15N isotope effect,enumeration_text
221,5,SAIL isotope labeling,enumeration_text
222,1,amide protons,enumeration_text
222,2,amide nitrogens,enumeration_text
222,3,all nitrogen bonded protons,enumeration_text
222,4,all nitrogens,enumeration_text
222,5,all 1H,enumeration_text
222,6,all 13C,enumeration_text
222,7,all 15N,enumeration_text
222,8,all 19F,enumeration_text
222,9,all 31P,enumeration_text
174,1,collection,enumeration_text
174,2,chemical shift assignment,enumeration_text
174,3,chemical shift calculation,enumeration_text
174,4,data analysis,enumeration_text
174,5,geometry optimization,enumeration_text
174,6,peak picking,enumeration_text
174,7,processing,enumeration_text
174,8,refinement,enumeration_text
174,9,structure solution,enumeration_text
348,1,?,enumeration_text
349,1,?,enumeration_text
350,1,?,enumeration_text
351,1,?,enumeration_text
352,1,?,enumeration_text
353,1,?,enumeration_text
363,1,?,enumeration_text
364,1,isotropic,enumeration_text
364,2,anisotropic,enumeration_text
364,3,solid,enumeration_text
44,1,no,enumeration_text
44,2,yes,enumeration_text
42,1,deposited_data_files,enumeration_text
42,2,entry_interview,enumeration_text
42,3,study_list,enumeration_text
42,4,entry_information,enumeration_text
42,5,citations,enumeration_text
42,6,chem_comp,enumeration_text
42,7,entity,enumeration_text
42,8,assembly,enumeration_text
42,9,assembly_annotation,enumeration_text
42,10,assembly_subsystems,enumeration_text
42,11,natural_source,enumeration_text
42,12,experimental_source,enumeration_text
42,13,sample,enumeration_text
42,14,sample_conditions,enumeration_text
42,15,molecule_purity,enumeration_text
42,16,software,enumeration_text
42,17,method,enumeration_text
42,18,Mass_spectrometer,enumeration_text
42,19,Mass_spectrometer_list,enumeration_text
42,20,Mass_spec_ref_compd,enumeration_text
42,21,chromatographic_system,enumeration_text
42,22,chromatographic_column,enumeration_text
42,23,NMR_spectrometer,enumeration_text
42,24,NMR_spectrometer_list,enumeration_text
42,25,NMR_spectrometer_probe,enumeration_text
42,26,experiment_list,enumeration_text
42,27,NMR_spectrometer_expt,enumeration_text
42,28,NMR_spectral_processing,enumeration_text
42,29,computer,enumeration_text
42,30,chem_shift_reference,enumeration_text
42,31,assigned_chemical_shifts,enumeration_text
42,32,coupling_constants,enumeration_text
42,33,spectral_peak_list,enumeration_text
42,34,resonance_linker,enumeration_text
42,35,chem_shift_isotope_effect,enumeration_text
42,36,chem_shift_interaction_diff,enumeration_text
42,37,chem_shift_anisotropy,enumeration_text
42,38,theoretical_chem_shifts,enumeration_text
42,39,chem_shifts_calc_type,enumeration_text
42,40,RDCs,enumeration_text
42,41,dipolar_couplings,enumeration_text
42,42,spectral_density_values,enumeration_text
42,43,other_data_types,enumeration_text
42,44,chemical_rates,enumeration_text
42,45,H_exch_rates,enumeration_text
42,46,H_exch_protection_factors,enumeration_text
42,47,homonucl_NOEs,enumeration_text
42,48,heteronucl_NOEs,enumeration_text
42,49,heteronucl_T1_relaxation,enumeration_text
42,50,heteronucl_T1rho_relaxation,enumeration_text
42,51,heteronucl_T2_relaxation,enumeration_text
42,52,auto_relaxation,enumeration_text
42,53,dipole_dipole_relaxation,enumeration_text
42,54,dipole_dipole_cross_correlations,enumeration_text
42,55,dipole_CSA_cross_correlations,enumeration_text
42,56,order_parameters,enumeration_text
42,57,pH_titration,enumeration_text
42,58,pH_param_list,enumeration_text
42,59,D_H_fractionation_factors,enumeration_text
42,60,binding_data,enumeration_text
42,61,binding_param_list,enumeration_text
42,62,deduced_secd_struct_features,enumeration_text
42,63,deduced_hydrogen_bonds,enumeration_text
42,64,conformer_statistics,enumeration_text
42,65,constraint_statistics,enumeration_text
42,66,representative_conformer,enumeration_text
42,67,conformer_family_coord_set,enumeration_text
42,68,force_constants,enumeration_text
42,69,angular_order_parameters,enumeration_text
42,70,tertiary_struct_elements,enumeration_text
42,71,secondary_structs,enumeration_text
42,72,bond_annotation,enumeration_text
42,73,structure_interactions,enumeration_text
42,74,other_struct_features,enumeration_text
42,75,tensor,enumeration_text
42,76,interatomic_distance,enumeration_text
42,77,general_distance_constraints,enumeration_text
42,78,distance_constraints,enumeration_text
42,79,floating_chiral_stereo_assign,enumeration_text
42,80,torsion_angle_constraints,enumeration_text
42,81,RDC_constraints,enumeration_text
42,82,J_three_bond_constraints,enumeration_text
42,83,CA_CB_chem_shift_constraints,enumeration_text
42,84,H_chem_shift_constraints,enumeration_text
42,85,other_constraints,enumeration_text
42,86,org_constr_file_comment,enumeration_text
43,1,NMR-STAR 3.1,enumeration_text
43,2,NMR-STAR 2.1,enumeration_text
173,1,(ACME) - Delaglio$ Zhengrong and Bax,enumeration_text
173,2,(AMBER) - Case$ Darden$ Cheatham$ III$ Simmerling$ Wang$ Duke$ Luo$ ... and Kollman,enumeration_text
173,3,(ANSIG) - Kraulis,enumeration_text
173,4,(Analysis) - CCPN,enumeration_text
173,5,(AQUA) - Rullmann$ Doreleijers and Kaptein,enumeration_text
173,6,(ARIA) - Linge$ O'Donoghue and Nilges,enumeration_text
173,7,(AURELIA) - Neidig$ Geyer$ Gorler$ Antz$ Saffrich$ Beneicke$ Kalbitzer,enumeration_text
173,8,(AUREMOL) - Bruker Biospin,enumeration_text
173,9,(AutoAssign) - Zimmerman$ Moseley$ Kulikowski and Montelione,enumeration_text
173,10,(AutoStructure) - Huang$ Tejero$ Powers and Montelione,enumeration_text
173,11,(AVS) - Moseley and Montelione,enumeration_text
173,12,(AZARA) - Boucher,enumeration_text
173,13,(CANDID) - Herrmann$ Guntert and Wuthrich,enumeration_text
173,14,(CAPP) - Garrett,enumeration_text
173,15,(CARA) - Keller and Wuthrich,enumeration_text
173,16,(CcpNMR) - CCPN,enumeration_text
173,17,(CNS) - Brunger$ Adams$ Clore$ Gros$ Nilges and Read,enumeration_text
173,18,(CYANA) -  Guntert$ Mumenthaler and Wuthrich,enumeration_text
173,19,(DGII) - Accelrys Software Inc.,enumeration_text
173,20,(DIANA) - Guntert$ Braun and Wuthrich,enumeration_text
173,21,(DISCOVER) - Accelrys Software Inc.,enumeration_text
173,22,(DSPACE) - Hare,enumeration_text
173,23,(DYANA) - Guntert$ Braun and Wuthrich,enumeration_text
173,24,(DYNAMO) - Delaglio and Kuszewski,enumeration_text
173,25,(EMBOSS - Rice$ Longden and Bleasby,enumeration_text
173,26,(FANTOM) - Braun,enumeration_text
173,27,(Felix) - Accelrys Software Inc.,enumeration_text
173,28,(GARANT) - Bartels$ Guntert$ Billeter and Wuthrich,enumeration_text
173,29,(Gaussian) - Gaussian$ Inc.,enumeration_text
173,30,(GIFA) - Delsuc,enumeration_text
173,31,(GROMOS) - van Gunsteren and Berendsen,enumeration_text
173,32,(HYPER) - Tejero$ Monleon$ Celda$ Powers and Montelione,enumeration_text
173,33,(InsightII) -  Accelrys Software Inc.,enumeration_text
173,34,(ModelFree) - Palmer,enumeration_text
173,35,(Molmol) - Koradi$ Billeter and Wuthrich,enumeration_text
173,36,(MOLPROBITY) - Richardson,enumeration_text
173,37,(MORASS) - Luxon,enumeration_text
173,38,(NDEE) - Roesch and Herrmann,enumeration_text
173,39,(NMRDraw) - Delaglio$ Grzesiek$ Vuister$ Zhu$ Pfeifer and Bax,enumeration_text
173,40,(NMRPipe) - Delaglio$ Grzesiek$ Vuister$ Zhu$ Pfeifer and Bax,enumeration_text
173,41,(NMRView) - Johnson$ One Moon Scientific,enumeration_text
173,42,(NUTS) - Acorn NMR Inc.,enumeration_text
173,43,(OPAL) - Luginbuhl$ Guntert$ Billeter and Wuthrich,enumeration_text
173,44,(PECAN) - Eghbalnia$ Wang$ Bahrami$ Assadi$ and Markley,enumeration_text
173,45,(PINE) - Bahrami$ Markley$ Assadi$ and Eghbalnia,enumeration_text
173,46,(PIPP) - Garrett,enumeration_text
173,47,(PISTACHIO) - Eghbalnia$ Bahrami$ Wang$ Assadi and Markley,enumeration_text
173,48,(Procheck) - Laskowski$ MacArthur$ Smith$ Jones$ Hutchinson$ Morris$ Moss and Thornton,enumeration_text
173,49,(ProcheckNMR) - Laskowski and MacArthur,enumeration_text
173,50,(P-ROI) - Kohda,enumeration_text
173,51,(PRONTO) - Kjur$ Andersen and Poulsen,enumeration_text
173,52,(PROSA) - Guntert,enumeration_text
173,53,(PSVS) - Bhattacharya and Montelione,enumeration_text
173,54,(QUEEN) - Nabuurs$ Spronk$ Krieger$ Maassen$ Vriend and Vuister,enumeration_text
173,55,(RESCUE) - Pons and Delsuc,enumeration_text
173,56,(SANE) - Duggan$ Legge$ Dyson & Wright,enumeration_text
173,57,(SPARKY) - Goddard,enumeration_text
173,58,(SPSCAN) - Glaser,enumeration_text
173,59,(STAPP) - Garrett,enumeration_text
173,60,(Surflex-Dock) - Tripos,enumeration_text
173,61,(SYBYL) - Tripos,enumeration_text
173,62,(TALOS) - Cornilescu$ Delaglio and Bax,enumeration_text
173,63,(TINKER) - Ponder,enumeration_text
173,64,(TOPSPIN) - Bruker Biospin,enumeration_text
173,65,(TRIAD) - Tripos,enumeration_text
173,66,(TRIPOS) - Tripos,enumeration_text
173,67,(UXNMR) - Bruker Biospin,enumeration_text
173,68,(VNMR) - Varian,enumeration_text
173,69,(WhatIF) - Vriend,enumeration_text
173,70,(Wattos) - Doreleijers,enumeration_text
173,71,(XEASY) - Bartels et al.,enumeration_text
173,72,(X-PLOR) - Brunger,enumeration_text
173,73,(X-PLOR NIH) - Schwieters$ Kuszewski$ Tjandra and Clore,enumeration_text
173,74,(xwinnmr) - Bruker Biospin,enumeration_text
TBL_END,?,?,?
